time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
6,9993,13522,12158,11822,12367,11484,120432.30994618575,213117.41131711318,426827.68428051803,1237.0
7,9780,13468,12197,11730,12313,11402,121754.95736873492,214285.2652730911,434302.46694212686,1237.0
8,9613,13466,12321,11706,12313,11381,122997.58144345142,215695.32399336903,441484.7334230064,1237.0
9,9250,12930,11946,11262,11844,11020,124195.91156348337,216790.55271968053,449980.64051623474,1237.0
10,9136,12912,11917,11213,11791,10961,124884.61088902682,217594.38252109935,456791.94638734544,1237.0
11,8877,12725,11812,11007,11631,10776,125570.43105398446,218600.40873878085,466245.8013421072,1237.0
12,8773,12798,11878,10995,11663,10791,126295.06895468521,219603.13121914223,473863.96246361954,1237.0
13,8591,12786,11932,10912,11624,10773,127162.53983675486,220578.2874861364,481092.5386767347,1237.0
14,8536,12862,12040,10980,11626,10832,128157.73036441511,221469.0527009719,489333.0382279771,1237.0
15,8436,12857,12133,10977,11588,10861,129130.37115907545,222380.0161645307,501501.4032143322,1237.0
16,8224,12713,12218,10895,11480,10780,130020.75824111913,223593.59080366566,513107.9386975402,1237.0
17,8169,12725,12322,10895,11515,10806,130837.88442378947,224736.74685082393,523791.01326362643,1237.0
18,8097,12625,12395,10853,11490,10774,131881.9568753585,225723.66155552043,534415.6716146561,1237.0
19,7943,12384,12427,10717,11375,10662,132691.70600169964,226526.63316124966,546077.8944344388,1237.0
20,7925,12412,12580,10779,11418,10720,133255.74869726904,227311.67580948558,556709.5912819171,1237.0
21,7923,12534,12709,10906,11480,10780,133993.28852565328,228486.65197729974,569710.177433681,1237.0
22,7909,12670,12891,11003,11546,10921,135290.2005237012,229614.74085454602,581041.5931681026,1237.0
23,7942,12841,13080,11129,11632,11102,136521.99519584738,230805.46742087274,593016.7101378597,1237.0
24,7920,12975,13296,11238,11749,11204,137660.00893667148,232151.17169670647,604104.3256160087,1237.0
25,7888,12968,13486,11274,11823,11245,138784.5496754237,233364.69853372846,620763.1651089762,1237.0
26,7868,13037,13671,11327,11907,11342,139856.73746804323,234772.52123803363,632025.8787993419,1237.0
27,7778,13037,13821,11347,11928,11361,140910.37594487736,235900.5998620764,643512.0634001953,1237.0
28,7688,12824,13923,11250,11893,11292,141941.41802238944,237470.69473460675,660474.9035780174,1237.0
29,7703,12935,14065,11257,11995,11451,142842.87754217014,238788.21563538146,671430.8912463437,1237.0
30,7676,13103,14260,11375,12064,11600,144111.13613796054,240106.58341252018,682049.9237183947,1237.0
31,7507,12822,14369,11237,11883,11578,145274.3843841228,241492.82189333718,695512.0646434806,1237.0
32,7536,12864,14509,11311,11912,11686,146382.66356967704,242848.41701340853,706534.70753087,1237.0
33,7539,12972,14681,11385,12008,11799,147696.0354862409,244453.46140421598,720050.5371152242,1237.0
34,7568,13120,14820,11499,12073,11936,148879.55841660744,245988.1229383779,732599.5271286445,1237.0
35,7523,13245,15002,11556,12168,12046,150175.94496008052,247433.41075012943,748166.3121026093,1237.0
36,7519,13425,15194,11661,12281,12196,151565.53841802303,249012.14889709855,764078.1026005994,1237.0
37,7383,13375,15349,11670,12248,12189,152914.2246011591,250937.48788022954,776494.2802083587,1237.0
38,7347,13316,15480,11660,12288,12195,154312.04819123796,252539.53863469898,791774.9958344995,1237.0
39,7319,13295,15576,11705,12248,12237,155698.8900015611,254058.82585119735,811177.1497431725,1237.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1238.0
1,11667,12991,11464,12147,12789,11186,112162.17409295341,207961.57336461666,388816.0644603627,1238.0
2,11371,12841,11577,11839,12520,11430,113486.02314707937,208554.7518815397,396183.4473909521,1238.0
3,11295,12724,11698,11721,12420,11576,115071.83074391753,209156.4572212438,401134.2712677845,1238.0
4,11089,12500,11720,11560,12246,11503,116572.22261912141,209862.0027386269,408419.71159752,1238.0
5,11016,12382,11806,11528,12148,11528,117904.81302966089,210521.77199655634,416193.7920527009,1238.0
6,10827,12163,11792,11363,11965,11454,119615.90419062019,211363.85081460865,424407.9180151248,1238.0
7,10709,11973,11814,11241,11884,11371,121502.95266653887,212106.4074303222,432055.1022958171,1238.0
8,10713,11809,11892,11273,11775,11366,123086.86134007525,212862.70121161465,439535.26227603055,1238.0
9,10442,11332,11529,10876,11386,11041,124248.17049628872,213392.83525526937,449485.27258887904,1238.0
10,10402,11136,11426,10749,11269,10946,125494.06656862119,214067.05649135285,458107.7224810757,1238.0
11,10241,10863,11338,10598,11041,10803,126785.60699466166,214823.4013162916,468032.792210904,1238.0
12,10222,10738,11355,10543,10995,10777,127650.21162270679,215613.5754882641,474957.1819080569,1238.0
13,10161,10578,11392,10462,10960,10709,128770.9828758473,216396.34244484876,484869.4810568925,1238.0
14,10189,10458,11519,10509,10921,10736,129750.1948199161,217193.11597277186,493208.1185940089,1238.0
15,10213,10411,11585,10557,10915,10737,130905.0228287462,218005.9639481342,500078.1806931011,1238.0
16,10135,10259,11629,10531,10829,10663,131695.82467053874,218894.4183945135,506269.2415491109,1238.0
17,10224,10187,11721,10574,10849,10709,132665.3962826919,219861.44664299735,513290.3933968697,1238.0
18,10144,10100,11787,10521,10855,10655,133611.26455742394,220561.9787367723,523013.58552036923,1238.0
19,9969,9998,11835,10404,10809,10589,134526.5277200723,221388.6549975432,531817.3077588435,1238.0
20,10110,9916,11951,10443,10859,10675,135174.1090774705,222142.14215560028,540436.8891104659,1238.0
21,10239,9894,12099,10548,10926,10758,136378.16443408353,222978.40552603337,549314.8700891824,1238.0
22,10307,9884,12269,10624,10986,10850,137297.12162434205,223717.1332959112,559698.5078665308,1238.0
23,10394,9917,12455,10728,11067,10971,138525.86524968792,224483.94860610642,569723.3937205335,1238.0
24,10417,9906,12616,10781,11107,11051,139629.51454719086,225446.16638757434,581231.2226462135,1238.0
25,10365,9885,12801,10812,11109,11130,141133.1701847019,226177.61526345313,592700.0047671288,1238.0
26,10433,9892,13015,10858,11239,11243,144030.51878763354,226995.9265725742,602625.3476933372,1238.0
27,10352,9898,13197,10878,11300,11269,145422.62124240762,228161.55239010302,613056.2375154091,1238.0
28,10249,9809,13351,10828,11343,11238,147287.71612366752,229026.52830047946,628270.459795328,1238.0
29,10367,9821,13489,10894,11422,11361,148612.28532127972,229908.31336855743,639162.4597537781,1238.0
30,10430,9849,13629,10953,11492,11463,150476.6409803574,231070.5616958059,651087.6530478067,1238.0
31,10211,9774,13718,10889,11395,11419,152154.10066693136,232076.40283241644,670502.0004782322,1238.0
32,10346,9727,13862,10943,11515,11477,153560.5785431254,233293.0581203885,683986.412384509,1238.0
33,10522,9722,13988,11057,11581,11594,155665.4922205764,234447.03678563656,697324.3308638253,1238.0
34,10579,9735,14121,11130,11614,11691,157540.11553212733,235954.1605156844,711662.9232070587,1238.0
35,10653,9735,14277,11195,11672,11798,159346.4122114194,237429.3990877866,726993.7875388139,1238.0
36,10722,9778,14445,11256,11778,11911,161241.1485422537,238741.72740647072,740042.2890581031,1238.0
37,10676,9753,14595,11296,11755,11973,163291.79206335082,240036.43352274035,757767.8243445756,1238.0
38,10691,9701,14759,11304,11840,12007,167135.47022179095,241302.48085361833,773711.4574016819,1238.0
39,10789,9660,14885,11321,11928,12085,171150.08939720158,242860.3603701257,790011.361120032,1238.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1239.0
1,11575,13267,11472,12318,12818,11178,112545.68227059553,207972.237237925,388657.5885515136,1239.0
2,11249,13358,11586,12066,12635,11492,114571.8911920688,208784.91462446906,394518.74155990366,1239.0
3,11003,13371,11702,11969,12514,11593,116188.50291445512,209689.4794519072,401950.34021960286,1239.0
4,10764,13272,11709,11884,12370,11491,118640.87690999376,210861.26192629777,409143.12290345406,1239.0
5,10654,13275,11831,11880,12372,11508,120520.86943576865,211820.2204297916,415346.5294216043,1239.0
6,10434,13073,11828,11753,12183,11399,122367.57938761933,212967.6498742651,421108.509271459,1239.0
7,10264,12944,11818,11630,12052,11344,124103.8175339556,213950.22226965416,429726.5549954081,1239.0
8,10168,12881,11879,11567,11996,11365,125618.96017233719,214947.76568931705,436517.2180687472,1239.0
9,9755,12382,11530,11066,11552,11049,127229.7289034615,215884.5261076055,443882.00271093426,1239.0
10,9730,12298,11411,10985,11494,10960,128250.09992537848,216724.3528988728,451423.37218625925,1239.0
11,9616,12075,11295,10825,11353,10808,129189.6161850511,217394.96759300213,462298.18803868344,1239.0
12,9532,12069,11369,10791,11341,10838,129953.05149103797,218159.20614662432,471809.1335484038,1239.0
13,9425,11974,11389,10701,11321,10766,130951.59109228067,218909.17436123983,480614.6338160063,1239.0
14,9375,12019,11444,10737,11297,10804,131629.28752551173,219651.55431033587,488334.1315731112,1239.0
15,9312,11990,11534,10756,11316,10764,132602.18822768715,220586.27481145866,496926.5136459168,1239.0
16,9136,11795,11565,10693,11175,10628,133274.38812567294,221388.1571583146,508500.9286039846,1239.0
17,9095,11807,11653,10713,11188,10654,134045.73786300296,222338.63647325142,519247.70370224636,1239.0
18,9056,11728,11734,10693,11173,10652,134715.95245880805,223052.14250497447,526964.300537882,1239.0
19,8824,11520,11824,10509,11080,10579,135429.53674002865,224069.8955433072,537808.3249408337,1239.0
20,8890,11482,11917,10537,11120,10632,136074.62721201353,225121.48164402484,549103.0002525074,1239.0
21,8989,11574,12042,10623,11191,10791,136564.52577825545,225911.1006624078,556996.1054868731,1239.0
22,9001,11701,12194,10667,11330,10899,137125.80575113953,226838.5573169488,566816.6720453257,1239.0
23,9028,11853,12381,10789,11454,11019,138011.42544067348,227851.28868767063,576773.3426598094,1239.0
24,9040,11973,12521,10892,11522,11120,138781.7402402956,228936.88355007846,586695.8914063221,1239.0
25,9007,12024,12680,10968,11539,11204,139722.8883808315,230075.15168909405,595816.9477470361,1239.0
26,9014,12112,12829,11063,11612,11280,140476.37798067715,231122.98004489872,606801.1366052683,1239.0
27,8981,12082,12967,11049,11673,11308,141421.83602940248,232371.0182618756,617943.810058104,1239.0
28,8890,11947,13092,11001,11627,11301,142540.75190258888,233725.03117332983,631051.1038223685,1239.0
29,8938,11999,13213,11060,11710,11380,143586.9763925608,235259.93271997414,642759.5539889314,1239.0
30,8956,12093,13367,11117,11812,11487,144702.1953201143,236684.15843164542,653401.1516617136,1239.0
31,8709,11875,13442,10962,11625,11439,145888.2575915692,238160.39847629025,667734.4421176442,1239.0
32,8763,11920,13557,11060,11671,11509,146702.27556883145,239472.19269427893,690808.2146597053,1239.0
33,8878,11981,13672,11142,11747,11642,147691.33603270687,240875.9959632768,703525.4302803519,1239.0
34,8933,12089,13813,11226,11832,11777,148816.92844899156,242370.41597272968,718618.5302741416,1239.0
35,8977,12181,13996,11309,11930,11915,150209.58443806978,243733.33078596392,729825.7324864531,1239.0
36,8996,12301,14166,11410,12025,12028,151268.22782111407,245137.48162469076,743262.3410064186,1239.0
37,8870,12304,14292,11354,12081,12031,152513.50738383332,246717.58447504992,757994.2385618347,1239.0
38,8809,12244,14442,11343,12114,12038,153856.58726314027,248371.33808775342,774225.8392059569,1239.0
39,8841,12257,14589,11385,12158,12144,154914.7470266366,249904.04276124464,788052.9083064657,1239.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1240.0
1,11456,13264,11631,12193,12927,11231,112045.82896601637,207973.6304956924,389192.53002176725,1240.0
2,11072,13281,11898,11961,12774,11516,113709.92288414191,208706.3568817148,396670.54864260036,1240.0
3,10843,13288,12101,11940,12685,11607,115490.9927164906,209614.4015940266,406394.260107365,1240.0
4,10597,13140,12220,11899,12514,11544,117698.99679865403,210672.58656115975,415500.02099131607,1240.0
5,10494,13132,12462,11942,12551,11595,119498.04924137497,211793.07301842436,423446.4771500595,1240.0
6,10240,12951,12559,11811,12423,11516,121193.2728563608,212808.99635602752,434129.5688212693,1240.0
7,10035,12834,12671,11749,12338,11453,123218.87800761031,213923.27245739472,443580.2178741199,1240.0
8,9894,12719,12820,11757,12240,11436,124411.99998413885,215051.33244227385,451567.1019361394,1240.0
9,9421,12218,12446,11326,11699,11060,126296.29815122129,215800.25730352715,460165.1205669903,1240.0
10,9278,12129,12424,11171,11674,10986,127622.05348034124,216498.07723120047,468321.1604745883,1240.0
11,9018,11899,12404,10984,11490,10847,128436.29607534606,217260.96384283557,478213.42337046727,1240.0
12,8944,11888,12519,11020,11472,10859,129070.81206637876,218054.96559815534,488143.5711546686,1240.0
13,8798,11748,12599,10912,11464,10769,130031.60314215173,218878.84934690237,497745.34101253125,1240.0
14,8757,11712,12797,10977,11449,10840,131084.77473867236,219619.25483938263,508023.22884115914,1240.0
15,8665,11673,12972,10968,11473,10869,132115.7041368878,220466.96211102794,516364.25464319123,1240.0
16,8470,11456,13053,10883,11361,10735,133338.84898295524,221207.6216348215,525059.6568062186,1240.0
17,8489,11436,13171,10912,11415,10769,134314.08370475497,222177.08518668203,533938.6081272926,1240.0
18,8373,11346,13298,10895,11406,10716,135582.1001345273,222940.9212367606,542793.8766101799,1240.0
19,8241,11246,13316,10803,11311,10689,136693.7676802808,223844.10133168002,554209.2145040628,1240.0
20,8262,11248,13457,10863,11346,10758,137908.74295611455,224805.36534940443,564139.8177118577,1240.0
21,8300,11298,13666,10956,11443,10865,139038.2792916173,225598.60515802377,576387.8064714742,1240.0
22,8273,11418,13922,11023,11591,10999,140704.39308969595,226452.85346900122,588668.8261321906,1240.0
23,8249,11521,14220,11149,11709,11132,142414.0276744372,227654.31349523706,599866.2882789876,1240.0
24,8249,11580,14446,11201,11839,11235,143468.9756342578,228830.87437399192,611417.4799748524,1240.0
25,8179,11573,14682,11253,11896,11285,144719.13807867147,230032.86369590962,620500.6575727877,1240.0
26,8122,11608,14945,11331,11958,11386,145638.52728028476,231138.72410527602,633397.1234187863,1240.0
27,8074,11576,15146,11386,11984,11426,147034.85849263082,232496.3270597778,645191.0468018599,1240.0
28,7952,11458,15261,11377,11898,11396,148108.35878185916,233600.84288266304,663814.7996392923,1240.0
29,7955,11498,15432,11421,11949,11515,149265.16404424582,234729.71356772856,673995.1017060943,1240.0
30,8009,11546,15670,11547,12036,11642,150351.446526581,235989.66960197763,684871.6223012276,1240.0
31,7789,11351,15729,11453,11845,11571,151741.18352166447,237177.7039838079,698862.3035538585,1240.0
32,7845,11368,15871,11465,11975,11644,152904.03066932317,238590.30904751408,717796.3982637796,1240.0
33,7898,11432,16053,11588,12053,11742,154191.41829097262,239826.69268508977,732223.9136560727,1240.0
34,7884,11498,16295,11682,12127,11868,155882.58171417355,241150.58839416062,745429.6784602678,1240.0
35,7918,11621,16538,11787,12260,12030,157262.51151521373,242743.9398407539,756199.8266469603,1240.0
36,7955,11676,16766,11878,12344,12175,158512.07389733216,244147.40004265783,768261.0478720355,1240.0
37,7807,11615,16907,11873,12276,12180,160135.74965267125,245781.17021460118,784756.5492587927,1240.0
38,7787,11606,17099,11946,12300,12246,161348.61202079133,247275.29460317103,796695.0289909588,1240.0
39,7798,11592,17222,11978,12319,12315,162841.50982161955,248993.63915729866,812540.6479035093,1240.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1241.0
1,11330,13689,11548,12368,12981,11218,112064.92418252667,208041.6503649393,388893.92310477706,1241.0
2,10896,13847,11755,12188,12853,11457,113569.7252090533,208988.41078369095,397263.1978022194,1241.0
3,10575,13942,11924,12111,12781,11549,115536.25890307504,210041.96128029187,404619.41208079166,1241.0
4,10252,13857,12031,12026,12570,11544,117197.61424721497,211120.95775949504,413152.2267734838,1241.0
5,10034,13918,12185,12041,12532,11564,118944.3419933708,212356.7037708265,422130.8905822731,1241.0
6,9721,13811,12293,11891,12411,11523,120669.57645637813,213770.16613402593,430150.7507828288,1241.0
7,9481,13822,12374,11811,12381,11485,122222.11058659936,215048.8291746429,438038.8591872275,1241.0
8,9281,13748,12495,11778,12308,11438,123243.81108588872,216081.61666334418,447208.79468872794,1241.0
9,8860,13290,12215,11372,11831,11162,124610.06081211109,216990.06013941986,457978.1992787081,1241.0
10,8678,13342,12179,11297,11787,11115,125537.87548297836,217884.89902708898,468332.8028410175,1241.0
11,8401,13151,12087,11141,11575,10923,126926.59592867501,218707.68858274232,475592.2838605092,1241.0
12,8259,13245,12147,11119,11529,11003,128207.4847688979,219500.02429095085,485497.81622784375,1241.0
13,8057,13237,12223,11050,11496,10971,129697.5365989551,220285.25715482922,493712.3789708409,1241.0
14,7956,13299,12346,11073,11561,10967,130823.0007085531,221368.13928668897,501867.1007676313,1241.0
15,7830,13377,12500,11118,11593,10996,132142.36576754577,222126.0143445842,510613.9864382556,1241.0
16,7680,13080,12559,11065,11460,10794,133373.6415655231,222819.96482003256,516652.71222536697,1241.0
17,7609,13122,12681,11139,11436,10837,134475.39101027703,223905.4963416701,526952.4610918779,1241.0
18,7454,13060,12756,11140,11379,10751,135750.12362641972,224824.15199874993,534577.1914849421,1241.0
19,7327,12833,12820,11015,11346,10619,137646.05647080025,225731.03289970325,545568.0238928008,1241.0
20,7293,12962,12940,11092,11376,10727,138593.2581163085,226753.6021016864,553429.7303266976,1241.0
21,7256,13146,13111,11212,11484,10817,139749.6223825184,227891.40820426616,563904.6616623099,1241.0
22,7211,13339,13298,11280,11611,10957,141053.73537924318,229170.4567018105,571199.2341852757,1241.0
23,7147,13544,13512,11406,11713,11084,142779.25376398503,230421.108767331,581387.1545426045,1241.0
24,7095,13696,13753,11514,11799,11231,143897.41090758776,231706.77019213288,592110.6509246192,1241.0
25,7039,13661,14000,11545,11868,11287,145459.5581234464,233215.09433477194,603382.1070889857,1241.0
26,7002,13814,14231,11679,11929,11439,146701.4785170566,234482.98390919488,612302.2255948972,1241.0
27,6913,13843,14370,11653,11975,11498,148218.99988544802,235968.48820280653,623407.5070776554,1241.0
28,6844,13607,14494,11593,11962,11390,149759.43910800904,237374.9034725593,633046.6623728413,1241.0
29,6818,13708,14634,11678,12006,11476,151059.04595075094,238600.36011038508,645186.5240965406,1241.0
30,6781,13862,14823,11765,12089,11612,152359.1026417415,240002.42744231416,656829.1013934455,1241.0
31,6655,13580,14901,11673,11899,11564,154028.39120658027,241373.0605081306,669549.5443798963,1241.0
32,6632,13648,15045,11664,12012,11649,155855.06796022216,242632.6845934251,684292.9012917791,1241.0
33,6623,13890,15203,11814,12102,11800,157760.19122143515,243978.8224305534,700692.798060672,1241.0
34,6608,14056,15378,11932,12177,11933,159443.21278202665,245345.55951666136,716474.8829535618,1241.0
35,6574,14222,15625,12038,12302,12081,161267.10266171774,246964.96310751248,730988.852743233,1241.0
36,6543,14366,15865,12137,12386,12251,162976.20124072273,248566.33922282959,748304.1136962977,1241.0
37,6438,14297,15999,12132,12347,12255,165104.124292294,250292.8588617705,767182.0518607689,1241.0
38,6378,14207,16134,12103,12344,12272,166933.40211707476,251922.2896502658,781261.5598953558,1241.0
39,6366,14237,16257,12167,12368,12325,168959.74179194638,253716.578607814,802083.4045425934,1241.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1242.0
1,11424,13732,11202,12499,12789,11070,112112.78303148961,208079.78854233184,388982.7504362978,1242.0
2,11004,14040,11078,12259,12609,11254,113864.39974697978,208880.89191651586,396646.339504029,1242.0
3,10701,14271,10913,12092,12476,11317,115745.17195654794,209818.90492647613,405872.03269723686,1242.0
4,10441,14376,10721,11988,12304,11246,118193.62456974646,210847.46523808356,414053.56549344945,1242.0
5,10279,14507,10594,11944,12203,11233,120309.65329434167,211843.79508149577,422189.8301612342,1242.0
6,10012,14494,10384,11720,12009,11161,122463.68361837149,213068.95105872033,429652.1296331583,1242.0
7,9804,14565,10211,11577,11868,11135,124300.58092414096,214161.43810339613,438115.5562224242,1242.0
8,9657,14697,10061,11557,11769,11089,126147.39115344483,215168.35970736813,450118.0161646846,1242.0
9,9271,14330,9676,11105,11342,10830,127578.26612775077,215979.48258082708,460810.22993060143,1242.0
10,9150,14396,9442,11004,11254,10730,128700.32483542037,216875.22401785274,472463.54467659997,1242.0
11,8931,14248,9242,10787,11047,10587,130001.61730953208,217760.18387206172,478822.791942465,1242.0
12,8795,14433,9095,10748,11029,10546,131041.20134712584,218855.43957598932,490638.3160950479,1242.0
13,8611,14429,8979,10625,10912,10482,132601.88134120122,220030.894593606,501622.0296153933,1242.0
14,8577,14615,8906,10650,10948,10500,133607.04429932148,220992.94087234646,512872.4324603324,1242.0
15,8455,14766,8830,10562,10976,10513,134989.54077202914,222145.93901707363,523637.33803246915,1242.0
16,8333,14656,8739,10477,10850,10401,136060.05036362604,223136.36985508216,532583.0713137183,1242.0
17,8310,14766,8672,10449,10856,10443,137007.66766052498,224220.41173911325,543470.6579170527,1242.0
18,8203,14771,8617,10416,10775,10400,138221.09422215418,225411.16447764257,553381.99859375,1242.0
19,8033,14584,8582,10288,10595,10316,139063.36749240497,226441.9163121818,574627.4604691368,1242.0
20,8087,14768,8554,10327,10695,10387,139716.09682800487,227391.8843104912,588505.9334056153,1242.0
21,8059,15033,8544,10378,10752,10506,140518.34735226433,228475.44225761713,601165.3426739131,1242.0
22,8043,15311,8518,10434,10827,10611,141409.38885177797,229545.4964509591,613614.3667411944,1242.0
23,8018,15642,8514,10507,10921,10746,142476.88377296802,230842.4546134691,626923.4150843739,1242.0
24,8019,15891,8509,10576,10968,10875,143448.23642263745,232054.42061450254,639130.6918672614,1242.0
25,7980,16021,8484,10625,10965,10895,144658.24841230107,233303.9653431272,653764.334470186,1242.0
26,7968,16238,8494,10661,11037,11002,145559.63660111392,234614.39504283332,667975.4945291032,1242.0
27,7845,16347,8485,10595,11071,11011,146575.98245137173,236185.58655709075,687924.9555665818,1242.0
28,7737,16240,8474,10506,10999,10946,147591.28477193767,237575.1777201428,712447.8319566613,1242.0
29,7751,16431,8480,10570,11036,11056,148478.38650000203,238779.48616475842,724449.3485621631,1242.0
30,7756,16679,8490,10623,11105,11197,149492.95955638037,240068.99267508,742689.6911303967,1242.0
31,7658,16477,8491,10519,10959,11148,150580.77223052696,241593.09941740506,761829.3657651391,1242.0
32,7711,16643,8489,10610,11012,11221,151330.343161817,242699.03713410973,777077.8389488673,1242.0
33,7750,16891,8506,10659,11125,11363,152192.7018377503,244013.08611401942,798082.0518258102,1242.0
34,7722,17066,8512,10705,11148,11447,153232.02394415165,245689.6520549859,812326.0185316999,1242.0
35,7727,17289,8512,10741,11201,11586,154194.3012241695,247274.3304471267,827153.5981984162,1242.0
36,7708,17539,8490,10787,11260,11690,155441.68781172845,249008.29622634297,844970.5762654666,1242.0
37,7635,17596,8490,10808,11170,11743,156968.03141673675,250430.3687722479,864827.5756317996,1242.0
38,7545,17700,8478,10770,11244,11709,158124.8836019963,251781.26433970904,882375.6759222958,1242.0
39,7524,17798,8481,10773,11251,11779,159363.0272125987,253232.9909534313,903670.3035132866,1242.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1243.0
1,11496,13463,11400,12366,12831,11162,112344.246672699,207916.39440144008,388635.57285525504,1243.0
2,11134,13646,11493,12186,12677,11410,114164.25244273557,208730.189240038,392648.9712813128,1243.0
3,10866,13711,11524,12030,12573,11498,115729.09165571547,209720.01920323996,400469.80286411056,1243.0
4,10583,13632,11482,11865,12370,11462,117774.35341165245,210569.9382885813,408147.29400278354,1243.0
5,10409,13692,11477,11819,12330,11429,119180.39940156449,211357.42594972064,414704.87840982305,1243.0
6,10175,13567,11402,11627,12124,11393,120828.54463200757,212378.83325377738,422759.82657389785,1243.0
7,9984,13535,11404,11558,12029,11336,122552.5956543705,213337.65314601708,430089.16729549423,1243.0
8,9832,13482,11409,11454,11990,11279,124126.3321631475,214323.4164390072,438000.06545222696,1243.0
9,9502,12969,11017,11114,11472,10902,125496.25929854723,215048.04713846903,447308.22862665384,1243.0
10,9374,12958,10915,11000,11386,10861,126840.65790985613,215619.4554013344,456446.57312424097,1243.0
11,9154,12786,10814,10816,11214,10724,128002.2026508627,216163.0404906014,464630.20244210475,1243.0
12,9063,12829,10805,10795,11168,10734,128858.19345178349,216787.19745555456,472025.98194709927,1243.0
13,8950,12784,10794,10772,11079,10677,129576.38104958217,217508.4542454203,480730.43564750935,1243.0
14,8899,12893,10810,10775,11124,10703,130569.66592457824,218310.35323461794,491571.28439730866,1243.0
15,8839,12949,10868,10789,11115,10752,131611.51625505695,219297.08909880652,504078.4570339464,1243.0
16,8715,12772,10887,10667,11025,10682,132398.6502962403,219988.15783473704,514914.8885256211,1243.0
17,8720,12794,10930,10700,10999,10745,133335.67301393516,220810.7452505181,532471.4657133581,1243.0
18,8664,12763,10982,10698,10987,10724,134100.1522814545,221738.10874106715,541737.4933247474,1243.0
19,8542,12606,11043,10599,10977,10615,134674.83939565055,222420.88357567243,555183.8843092109,1243.0
20,8619,12662,11128,10746,11012,10651,135519.97436351393,223366.95756619071,567480.3866660118,1243.0
21,8638,12835,11213,10852,11066,10768,136390.27670527383,224453.1191685293,576507.0398217689,1243.0
22,8667,13035,11299,10971,11133,10897,137200.47881944565,225509.64527875517,587761.423064624,1243.0
23,8642,13224,11431,11068,11231,10998,138217.47855936608,226666.38391184504,600970.747564948,1243.0
24,8660,13372,11545,11147,11350,11080,139283.37580183195,227910.48132916045,617947.1680236523,1243.0
25,8598,13416,11679,11177,11331,11185,140320.14918108998,229189.79946682134,644028.7656790189,1243.0
26,8572,13545,11814,11257,11420,11254,141165.10681684976,230706.35880420546,659959.1294598463,1243.0
27,8496,13578,11912,11233,11451,11302,142210.03530061265,231972.67892474282,679173.0500498866,1243.0
28,8400,13443,12004,11165,11412,11270,143053.19401484603,233235.8474866496,700004.9037692251,1243.0
29,8480,13549,12121,11333,11486,11331,144152.3200450156,234452.95970509405,727268.234167106,1243.0
30,8493,13667,12241,11363,11612,11426,145349.8047955975,235901.8466640505,746984.8541483303,1243.0
31,8314,13396,12333,11157,11483,11403,146249.1092175423,237124.1959320315,769897.1791919249,1243.0
32,8340,13441,12455,11207,11576,11453,147138.9914742418,238392.3919811706,794146.0438869916,1243.0
33,8397,13612,12543,11319,11674,11559,148623.04050294144,239896.03073875536,812167.4195257124,1243.0
34,8407,13726,12662,11405,11736,11654,149886.85620577587,241608.39331043125,832592.907182131,1243.0
35,8421,13891,12793,11504,11841,11760,151191.13051546522,243308.71822464932,849959.1711226134,1243.0
36,8436,14055,12942,11589,11939,11905,152257.0609829777,245075.66392228485,867444.2919116415,1243.0
37,8305,13992,13067,11562,11866,11936,153382.39061590953,246875.74866584782,891840.4004556127,1243.0
38,8277,13996,13112,11568,11889,11928,154696.04400126246,248531.01074109788,919359.1407893917,1243.0
39,8250,13998,13210,11571,11891,11996,156000.5716142846,250054.86720256737,936306.9242625164,1243.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1244.0
1,11466,13323,11651,12255,12909,11276,112490.31055018045,208048.09573107614,388587.8832831199,1244.0
2,11076,13402,11905,12060,12756,11567,113258.23875810305,208953.29081765242,394190.52375362493,1244.0
3,10783,13357,12098,12012,12664,11562,114680.7854735335,210036.33871943867,399974.2748944035,1244.0
4,10510,13256,12206,11959,12519,11494,116284.63460685109,211080.91727420004,410242.6060645072,1244.0
5,10329,13227,12393,11946,12467,11536,118082.34332772679,212065.24301627054,417631.48565149977,1244.0
6,10090,13021,12537,11794,12310,11544,119659.45825646685,213171.0226290061,426825.427748371,1244.0
7,9867,12858,12675,11647,12210,11543,121449.47220635474,214226.78354788854,435199.7696049546,1244.0
8,9696,12821,12789,11599,12174,11533,122812.82219910782,215356.01149847984,443727.5021096242,1244.0
9,9308,12372,12459,11171,11757,11211,124531.44320355775,215966.13392542195,452685.666358876,1244.0
