time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
34,7671,11874,15969,11810,12155,11549,176437.8989739825,255002.61489714414,816918.8278373213,1300.0
35,7628,11939,16199,11893,12194,11679,179536.43149461242,256561.0859985517,839657.4732403547,1300.0
36,7589,12003,16453,11949,12222,11874,183596.58768858443,258463.2636636702,878459.6941488533,1300.0
37,7499,11932,16588,11966,12221,11832,187761.17521935864,260456.05798615664,904083.7583345973,1300.0
38,7430,11901,16689,11937,12256,11827,191225.00076799234,262676.5766366201,920088.1120356796,1300.0
39,7406,11907,16814,11994,12295,11838,194166.94171091623,264975.24624476227,959524.2424866573,1300.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1301.0
1,12195,13601,11388,12373,13415,11396,111970.59250243142,208228.524073636,389078.3936686628,1301.0
2,12294,14013,11508,12590,13490,11735,113008.495468058,209159.78133712718,394478.75696325453,1301.0
3,12218,14204,11540,12638,13457,11867,114769.35440742865,210323.9408849837,399694.601903641,1301.0
4,12087,14296,11479,12652,13373,11837,117165.2434673527,211448.45839966307,405204.9519312316,1301.0
5,12029,14394,11497,12695,13380,11845,119149.64535177525,212767.41833188187,410302.4523406,1301.0
6,11873,14330,11437,12652,13234,11754,121409.94143821258,214096.7116196655,415593.7786790712,1301.0
7,11737,14332,11384,12609,13125,11719,123964.18218935761,215220.9297711735,421031.1074114827,1301.0
8,11601,14350,11357,12569,13030,11709,126155.49015151367,216426.4268366487,426484.0378918676,1301.0
9,11140,13879,10947,12125,12557,11284,129203.39821060578,217701.67575889896,436286.37053299154,1301.0
10,11081,13906,10823,12098,12477,11235,131270.67725061072,218795.32141650302,441830.51829024433,1301.0
11,10917,13753,10617,11932,12217,11138,133244.34639100722,219745.2715889734,449593.139071008,1301.0
12,10848,13815,10543,11912,12147,11147,135010.99406034427,220808.2133366453,458263.4124911518,1301.0
13,10660,13747,10476,11774,12011,11098,137435.14346175443,222090.39973870607,466331.7640230883,1301.0
14,10584,13841,10472,11749,12000,11148,139316.11656869375,223200.7251630817,475785.1862138326,1301.0
15,10482,13846,10479,11720,11930,11157,141534.71843251245,224519.85930745953,483649.8278350394,1301.0
16,10236,13713,10425,11597,11802,10975,144010.41185978524,225712.96217155523,491223.05832904164,1301.0
17,10193,13768,10426,11582,11810,10995,146135.52279258973,226910.80917862259,499236.87714416004,1301.0
18,10048,13756,10407,11536,11749,10926,148693.26703706436,228118.67875215688,507836.69987114414,1301.0
19,9852,13464,10371,11368,11549,10770,151591.85176698843,229285.1458037938,518047.22452440095,1301.0
20,9864,13460,10388,11430,11501,10781,153515.24441363194,230490.64638465663,525733.1925027434,1301.0
21,9877,13600,10437,11498,11552,10864,155960.51360698554,231649.0584524818,539112.3063284375,1301.0
22,9901,13788,10479,11618,11609,10941,158182.10151380065,232970.1188713947,550099.1311233036,1301.0
23,9939,13963,10526,11660,11697,11071,162230.11514544883,234199.13432845194,564364.2979306455,1301.0
24,9912,14119,10571,11708,11744,11150,167881.9998649993,235504.55160569237,576034.0199235488,1301.0
25,9855,14178,10600,11681,11775,11177,174397.808514437,236790.99359619248,596121.2031416616,1301.0
26,9832,14253,10655,11711,11816,11213,178370.01065935928,238227.0022057424,614827.5220840302,1301.0
27,9766,14232,10713,11646,11839,11226,185028.5762385381,239593.85057966074,632883.219449549,1301.0
28,9649,14131,10765,11628,11763,11154,189300.22010609164,241147.83865177457,663718.7480194293,1301.0
29,9681,14203,10813,11639,11788,11270,196196.6164928911,242464.9930651599,689217.7475844512,1301.0
30,9669,14308,10857,11675,11819,11340,201405.3232921053,243929.16573413752,717687.5360961625,1301.0
31,9485,14063,10847,11528,11717,11150,216065.70107701243,245598.58527767102,740496.4529671648,1301.0
32,9477,14096,10869,11541,11726,11175,226964.97983770721,246910.47869739638,794242.3654916716,1301.0
